ChurnKey;CustomerKey;DateKey;LocalisationKey;ServiceKey;CustomerID;Gender;Age;MaritalStatus;City;State;MonthlyCharge;Contrat;PaymentMethod;Satisfaction_score;ChurValue;CustomerStatus;ChurnScore;ChurnCategory;CLTV;PhoneService;MultipleLines;InternetService;InternetType;StreamingTV;StreamingMovies;StreamingMusic;OnlineSecurity;DeviceProtection;SubscriptionDate;SubsciptionMonths;SubscriptionQuarter;ChurnDate
5702;5702;1103;546;6086;8034-RYTVV;Female;19;No;Rancho Santa Margarita;California;84,25;One Year;Credit Card;4;0;Stayed;30;;5735;1;1;1;Fiber Optic;0;0;0;1;1;2020-01-05;1;Q1;
5703;5703;1178;212;1577;8035-BUYVG;Male;39;Yes;Running Springs;California;42,349998474121094;One Year;Bank Withdrawal;1;1;Churned;67;Attitude;5422;0;0;1;DSL;0;0;0;1;1;2020-03-20;3;Q1;2020-09-15
5704;5704;1118;137;6330;8035-PWSEV;Female;60;No;Hayward;California;89,25;Month-to-Month;Bank Withdrawal;3;0;Stayed;76;;4430;1;0;1;Fiber Optic;0;1;1;0;1;2020-01-20;1;Q1;
5705;5705;1264;356;3425;8039-ACLPL;Female;29;Yes;Mather;California;68,75;Two Year;Credit Card;3;0;Stayed;52;;4505;1;0;1;DSL;0;1;1;1;1;2020-06-14;6;Q2;
5706;5706;1119;1325;4868;8039-EQPIM;Male;22;Yes;Spring Valley;California;60,25;Two Year;Bank Withdrawal;3;0;Stayed;44;;5717;0;0;1;DSL;1;1;1;1;1;2020-01-21;1;Q1;
5707;5707;1299;1042;2973;8040-MNRTF;Female;47;No;Taft;California;71,099998474121094;Month-to-Month;Mailed Check;5;0;Joined;64;;3029;1;0;1;Fiber Optic;0;0;0;0;0;2020-07-19;7;Q3;
5708;5708;1109;725;930;8041-TMEID;Male;73;Yes;Corning;California;108,5;Two Year;Credit Card;4;0;Stayed;49;;6453;1;1;1;Fiber Optic;1;1;1;1;1;2020-01-11;1;Q1;
5709;5709;1137;670;2278;8042-JVNFH;Male;23;No;Olancha;California;71,349998474121094;Month-to-Month;Credit Card;3;1;Churned;92;Attitude;5730;1;0;1;Fiber Optic;0;0;1;0;0;2020-02-08;2;Q1;2020-08-29
5710;5710;1175;1282;5381;8042-RNLKO;Male;40;No;Watsonville;California;25,450000762939453;One Year;Bank Withdrawal;3;0;Stayed;48;;4163;1;1;0;None;0;0;0;0;0;2020-03-17;3;Q1;
5711;5711;1220;830;4622;8043-PNYSD;Male;48;Yes;Lakehead;California;19,549999237060547;Two Year;Mailed Check;5;0;Stayed;36;;6002;1;0;0;None;0;0;0;0;0;2020-05-01;5;Q2;
5712;5712;1160;16;5899;8044-BGWPI;Male;50;Yes;Ontario;California;21,149999618530273;Month-to-Month;Bank Withdrawal;4;0;Stayed;40;;5209;1;0;0;None;0;0;0;0;0;2020-03-02;3;Q1;
5713;5713;1255;1555;4468;8046-DNVTL;Male;56;Yes;Weott;California;38,599998474121094;Two Year;Credit Card;4;0;Stayed;45;;4558;0;0;1;Cable;0;0;0;1;0;2020-06-05;6;Q2;
5714;5714;1284;112;6077;8048-DSDFQ;Male;63;No;Midway City;California;20,200000762939453;Month-to-Month;Credit Card;5;0;Joined;42;;4496;1;0;0;None;0;0;0;0;0;2020-07-04;7;Q3;
5715;5715;1160;224;6136;8049-WJCLQ;Male;50;Yes;Ducor;California;60,200000762939453;Month-to-Month;Credit Card;4;0;Stayed;52;;5318;1;0;1;DSL;1;0;0;0;1;2020-03-02;3;Q1;
5716;5716;1232;776;1016;8050-DVOJX;Male;67;No;Keeler;California;81,349998474121094;Two Year;Credit Card;4;0;Stayed;69;;4537;1;1;1;Cable;0;1;1;1;1;2020-05-13;5;Q2;
5717;5717;1228;862;5796;8050-WYBND;Female;55;No;Whittier;California;49,450000762939453;One Year;Credit Card;3;0;Stayed;28;;5941;0;0;1;DSL;1;1;1;0;1;2020-05-09;5;Q2;
5718;5718;1191;1601;6722;8050-XGRVL;Female;22;Yes;Millville;California;54,75;One Year;Credit Card;4;0;Stayed;71;;5010;1;0;1;DSL;0;0;0;1;1;2020-04-02;4;Q2;
5719;5719;1148;106;131;8051-HJRLT;Female;72;No;Wrightwood;California;70,550003051757813;Month-to-Month;Bank Withdrawal;3;1;Churned;82;Attitude;2146;1;0;1;Fiber Optic;0;0;0;0;0;2020-02-19;2;Q1;2020-07-07
5720;5720;1258;301;2182;8053-WWDRO;Female;62;Yes;San Diego;California;19,5;Month-to-Month;Bank Withdrawal;3;1;Churned;67;Competitor;5579;1;0;0;None;0;0;0;0;0;2020-06-08;6;Q2;2020-08-17
5721;5721;1178;527;659;8058-DMYRU;Male;69;No;Glendale;California;90,050003051757813;Two Year;Bank Withdrawal;5;0;Stayed;23;;5232;1;1;1;Fiber Optic;0;1;0;0;0;2020-03-20;3;Q1;
5722;5722;1183;301;2178;8058-INTPH;Female;57;No;San Diego;California;79,650001525878906;Month-to-Month;Bank Withdrawal;3;1;Churned;71;Competitor;2119;1;0;1;Fiber Optic;1;0;0;0;0;2020-03-25;3;Q1;2020-08-19
5723;5723;1271;90;215;8058-JMEQO;Female;76;No;San Diego;California;84,449996948242188;Month-to-Month;Bank Withdrawal;3;1;Churned;95;Competitor;3543;1;1;1;Fiber Optic;0;1;0;0;0;2020-06-21;6;Q2;2020-09-17
5724;5724;1168;350;755;8059-UDZFY;Female;73;No;Lucerne;California;105,34999847412109;Two Year;Bank Withdrawal;5;0;Stayed;58;;4738;1;1;1;Fiber Optic;1;1;0;0;1;2020-03-10;3;Q1;
5725;5725;1246;608;3422;8060-HIWJJ;Male;35;No;Lincoln;California;86,550003051757813;Two Year;Credit Card;4;0;Stayed;57;;4934;1;1;1;DSL;1;1;1;0;1;2020-05-27;5;Q2;
5726;5726;1191;294;340;8062-YBDOE;Male;70;No;Canyon Country;California;69,650001525878906;Month-to-Month;Bank Withdrawal;2;1;Churned;78;Other;5844;1;0;1;Fiber Optic;0;0;0;0;0;2020-04-02;4;Q2;2020-09-13
5727;5727;1186;259;299;8063-GBATB;Female;74;No;Cobb;California;85,25;Month-to-Month;Bank Withdrawal;1;1;Churned;80;Competitor;5172;1;1;1;Fiber Optic;0;1;1;0;0;2020-03-28;3;Q1;2020-07-22
5728;5728;1218;1277;2323;8063-RJYNF;Male;27;No;Richmond;California;94,25;Month-to-Month;Bank Withdrawal;1;1;Churned;73;Competitor;2827;1;0;1;Fiber Optic;1;1;1;1;0;2020-04-29;4;Q2;2020-07-06
5729;5729;1281;442;3993;8064-RAVOH;Male;44;No;Oxnard;California;49,849998474121094;Month-to-Month;Bank Withdrawal;4;0;Joined;49;;5323;1;0;1;DSL;0;0;0;0;1;2020-07-01;7;Q3;
5730;5730;1280;703;904;8065-BVEPF;Male;80;No;Yorkville;California;99,099998474121094;Two Year;Bank Withdrawal;4;0;Stayed;52;;4574;1;0;1;Fiber Optic;1;1;1;0;1;2020-06-30;6;Q2;
5731;5731;1149;842;1128;8065-QBYTO;Female;68;No;Pomona;California;99,650001525878906;One Year;Credit Card;4;0;Stayed;63;;5448;1;1;1;Fiber Optic;1;0;0;1;0;2020-02-20;2;Q1;
5732;5732;1169;302;2196;8065-YKXKD;Female;39;No;San Diego;California;74,75;Month-to-Month;Bank Withdrawal;1;1;Churned;69;Other;5578;1;1;1;Fiber Optic;0;0;0;0;0;2020-03-11;3;Q1;2020-08-07
5733;5733;1137;675;2287;8066-POXGX;Female;28;No;Fresno;California;35,099998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;79;Attitude;3104;0;0;1;Cable;0;1;1;0;0;2020-02-08;2;Q1;2020-07-04
5734;5734;1278;1160;2870;8067-NIOYM;Female;51;Yes;Irvine;California;21,100000381469727;Two Year;Credit Card;5;0;Stayed;46;;4368;1;0;0;None;0;0;0;0;0;2020-06-28;6;Q2;
5735;5735;1157;765;3974;8069-RHUXK;Female;55;Yes;Fullerton;California;35,700000762939453;Two Year;Credit Card;3;0;Stayed;25;;5655;0;0;1;Cable;0;0;0;1;0;2020-02-28;2;Q1;
5736;5736;1211;841;3743;8069-YQQAJ;Male;63;No;Studio City;California;31,100000381469727;Month-to-Month;Mailed Check;5;0;Stayed;55;;3448;0;0;1;Cable;0;0;0;0;0;2020-04-22;4;Q2;
5737;5737;1192;77;767;8070-AAWZP;Male;68;Yes;Sheridan;California;34,25;Two Year;Credit Card;4;0;Stayed;63;;2525;0;0;1;Cable;0;0;0;0;1;2020-04-03;4;Q2;
5738;5738;1260;193;6894;8071-SBTRN;Female;63;No;Canoga Park;California;111,15000152587891;Two Year;Credit Card;4;0;Stayed;62;;4240;1;1;1;Fiber Optic;1;1;1;1;1;2020-06-10;6;Q2;
5739;5739;1122;1297;2394;8073-IJDCM;Female;44;No;Rescue;California;20,299999237060547;Month-to-Month;Mailed Check;3;1;Churned;67;Price;3830;1;0;0;None;0;0;0;0;0;2020-01-24;1;Q1;2020-07-17
5740;5740;1190;200;979;8075-GXIUB;Male;79;Yes;Spring Valley;California;19,850000381469727;One Year;Credit Card;3;0;Stayed;59;;5601;1;0;0;None;0;0;0;0;0;2020-04-01;4;Q2;
5741;5741;1144;1163;3955;8076-FEZKJ;Male;58;No;Silverado;California;19,5;One Year;Credit Card;3;0;Stayed;80;;5039;1;0;0;None;0;0;0;0;0;2020-02-15;2;Q1;
5742;5742;1240;76;2393;8079-XRJRS;Male;39;Yes;Pleasant Grove;California;89,75;One Year;Bank Withdrawal;1;1;Churned;72;Dissatisfaction;6110;1;1;1;Fiber Optic;0;0;0;1;1;2020-05-21;5;Q2;2020-07-07
5743;5743;1249;97;116;8080-DDEMJ;Male;71;No;Glendale;California;45,099998474121094;Month-to-Month;Bank Withdrawal;2;1;Churned;79;Attitude;4499;1;0;1;Cable;0;0;0;0;0;2020-05-30;5;Q2;2020-07-07
5744;5744;1250;1345;6827;8080-POTJR;Female;59;No;Rancho Palos Verdes;California;79,300003051757813;One Year;Credit Card;3;0;Stayed;78;;2655;1;1;1;DSL;1;1;1;1;1;2020-05-31;5;Q2;
5745;5745;1236;1559;5552;8082-GHXOP;Male;20;No;Esparto;California;44;Month-to-Month;Credit Card;3;0;Stayed;24;;5611;1;0;1;DSL;0;0;1;0;0;2020-05-17;5;Q2;
5746;5746;1259;1148;2523;8083-YTZES;Male;52;No;San Diego;California;74,349998474121094;Month-to-Month;Bank Withdrawal;1;1;Churned;73;Attitude;3622;1;1;1;Fiber Optic;0;0;0;0;0;2020-06-09;6;Q2;2020-08-09
5747;5747;1251;1213;4475;8084-OIVBS;Female;31;No;Clarksburg;California;20;One Year;Credit Card;4;0;Stayed;53;;3731;1;0;0;None;0;0;0;0;0;2020-06-01;6;Q2;
5748;5748;1198;1513;6428;8085-MSNLK;Female;21;Yes;San Jose;California;113,94999694824219;Two Year;Credit Card;3;0;Stayed;71;;6193;1;1;1;Fiber Optic;1;1;1;1;1;2020-04-09;4;Q2;
5749;5749;1246;104;1547;8086-OVPWV;Male;58;No;San Diego;California;80,199996948242188;Month-to-Month;Bank Withdrawal;1;1;Churned;91;Competitor;2384;1;0;1;Fiber Optic;0;1;1;0;0;2020-05-27;5;Q2;2020-09-16
5750;5750;1253;209;3873;8087-LGYHQ;Male;40;No;Crestline;California;94,050003051757813;Month-to-Month;Bank Withdrawal;4;0;Stayed;42;;3475;1;0;1;Fiber Optic;1;1;1;0;1;2020-06-03;6;Q2;
5751;5751;1237;483;596;8089-UZWLX;Female;75;No;El Nido;California;104,05000305175781;Two Year;Bank Withdrawal;5;0;Stayed;70;;4113;1;1;1;Fiber Optic;1;1;0;0;1;2020-05-18;5;Q2;
5752;5752;1212;736;2544;8091-TTVAX;Male;39;Yes;Los Angeles;California;100,34999847412109;One Year;Credit Card;3;0;Stayed;71;;6432;1;1;1;Fiber Optic;1;1;1;0;1;2020-04-23;4;Q2;
5753;5753;1276;98;5854;8092-NLTGF;Male;25;No;Reseda;California;24,75;Two Year;Bank Withdrawal;5;0;Stayed;35;;5398;1;1;0;None;0;0;0;0;0;2020-06-26;6;Q2;
5754;5754;1236;663;2958;8095-WANWK;Female;46;No;Kettleman City;California;45,25;Month-to-Month;Credit Card;5;0;Stayed;38;;5369;1;0;1;DSL;0;0;0;0;0;2020-05-17;5;Q2;
5755;5755;1193;1588;3515;8096-LOIST;Female;57;No;Stirling City;California;56,200000762939453;Month-to-Month;Bank Withdrawal;5;0;Stayed;38;;3384;1;0;1;Cable;0;1;1;0;0;2020-04-04;4;Q2;
5756;5756;1148;945;6421;8097-OMULG;Male;63;Yes;San Jose;California;76,75;One Year;Credit Card;4;0;Stayed;24;;5918;1;0;1;DSL;1;1;1;0;1;2020-02-19;2;Q1;
5757;5757;1256;764;3969;8097-VBQTZ;Male;61;No;Anaheim;California;69,900001525878906;Month-to-Month;Credit Card;4;0;Stayed;65;;6092;1;0;1;Cable;1;0;0;1;0;2020-06-06;6;Q2;
5758;5758;1100;18;19;8098-LLAZX;Female;74;No;San Diego;California;95,449996948242188;Month-to-Month;Bank Withdrawal;3;1;Churned;85;Competitor;3677;1;1;1;Fiber Optic;1;1;0;0;0;2020-01-02;1;Q1;2020-07-10
5759;5759;1257;1051;3060;8098-TDCBU;Female;55;Yes;North Fork;California;25,25;Two Year;Bank Withdrawal;4;0;Stayed;53;;3052;1;1;0;None;0;0;0;0;0;2020-06-07;6;Q2;
5760;5760;1104;679;6259;8099-MZPUJ;Male;49;Yes;Carmel;California;111,80000305175781;Two Year;Credit Card;3;0;Stayed;57;;3922;1;1;1;Fiber Optic;1;1;1;1;1;2020-01-06;1;Q1;
5761;5761;1197;1153;3836;8100-HZZLJ;Female;26;No;Indio;California;63,950000762939453;Month-to-Month;Bank Withdrawal;3;0;Stayed;55;;4205;1;0;1;Cable;0;1;1;1;0;2020-04-08;4;Q2;
5762;5762;1271;1431;2955;8100-PNJMH;Male;39;Yes;Glennville;California;88,849998474121094;Two Year;Credit Card;4;0;Stayed;42;;5228;1;1;1;Cable;1;1;1;1;1;2020-06-21;6;Q2;
5763;5763;1180;1035;5038;8104-OSKWT;Female;61;No;Anaheim;California;79,800003051757813;Month-to-Month;Bank Withdrawal;3;0;Stayed;43;;5906;1;1;1;Fiber Optic;0;0;0;1;0;2020-03-22;3;Q1;
5764;5764;1141;416;4887;8106-GWQOK;Male;47;Yes;Warner Springs;California;60;Two Year;Bank Withdrawal;3;0;Stayed;42;;2187;0;0;1;Cable;1;1;1;1;0;2020-02-12;2;Q1;
5765;5765;1195;684;871;8107-KNCIM;Male;73;Yes;San Francisco;California;75,099998474121094;Two Year;Bank Withdrawal;4;0;Stayed;66;;3771;1;1;1;Fiber Optic;0;0;0;0;0;2020-04-06;4;Q2;
5766;5766;1197;741;6830;8107-RZLNV;Male;22;Yes;South Gate;California;106,30000305175781;Two Year;Bank Withdrawal;5;0;Stayed;62;;4634;1;1;1;Fiber Optic;1;1;1;0;1;2020-04-08;4;Q2;
5767;5767;1139;1130;2587;8108-UXRQN;Female;23;Yes;Lawndale;California;50,549999237060547;Month-to-Month;Bank Withdrawal;3;0;Stayed;28;;3443;0;0;1;Cable;1;1;1;1;0;2020-02-10;2;Q1;
5768;5768;1171;1008;5852;8109-YUOHE;Male;58;No;Porter Ranch;California;56,099998474121094;One Year;Credit Card;3;0;Stayed;56;;5025;1;0;1;Cable;0;0;0;1;0;2020-03-13;3;Q1;
5769;5769;1138;65;2808;8111-BKVDS;Female;31;No;Escondido;California;40,700000762939453;Month-to-Month;Bank Withdrawal;5;0;Stayed;26;;2164;0;0;1;DSL;0;0;0;1;1;2020-02-09;2;Q1;
5770;5770;1258;1085;2363;8111-RKSPX;Male;20;No;Santa Rosa;California;72,199996948242188;Month-to-Month;Bank Withdrawal;2;1;Churned;89;Dissatisfaction;5668;1;1;1;Fiber Optic;0;0;1;0;0;2020-06-08;6;Q2;2020-09-29
5771;5771;1142;61;74;8111-SLLHI;Male;65;Yes;San Jose;California;105,65000152587891;Month-to-Month;Bank Withdrawal;3;1;Churned;96;Attitude;4687;1;1;1;Fiber Optic;1;1;1;0;1;2020-02-13;2;Q1;2020-07-11
5772;5772;1143;165;197;8118-LSUEL;Male;74;No;Roseville;California;106,40000152587891;Month-to-Month;Bank Withdrawal;1;1;Churned;79;Dissatisfaction;5507;1;1;1;Fiber Optic;1;1;0;0;1;2020-02-14;2;Q1;2020-09-17
5773;5773;1102;398;5772;8118-TJAFG;Male;33;Yes;Gardena;California;101,5;Month-to-Month;Bank Withdrawal;3;0;Stayed;60;;2757;1;0;1;Fiber Optic;1;1;1;0;0;2020-01-04;1;Q1;
5774;5774;1240;1068;3181;8120-JDCAM;Male;42;Yes;Vallejo;California;69,550003051757813;Month-to-Month;Credit Card;4;0;Stayed;44;;3708;1;0;1;Fiber Optic;0;0;0;0;0;2020-05-21;5;Q2;
5775;5775;1185;1602;4638;8123-QBNAZ;Female;39;Yes;Scott Bar;California;104,5;Month-to-Month;Credit Card;3;0;Stayed;49;;4102;1;1;1;Fiber Optic;1;1;1;1;1;2020-03-27;3;Q1;
5776;5776;1277;1022;6002;8124-NZVGJ;Female;29;No;Baker;California;49,25;One Year;Credit Card;3;0;Stayed;52;;2979;0;0;1;Cable;1;1;1;0;0;2020-06-27;6;Q2;
5777;5777;1123;510;5679;8125-QPFJD;Female;36;Yes;Greenview;California;84,900001525878906;Two Year;Bank Withdrawal;4;0;Stayed;65;;4447;1;1;1;DSL;1;1;1;1;1;2020-01-25;1;Q1;
5778;5778;1100;690;1676;8128-YVJRG;Female;61;No;Berkeley;California;79,650001525878906;Month-to-Month;Credit Card;1;1;Churned;81;Attitude;4513;1;1;1;Fiber Optic;0;0;0;1;0;2020-01-02;1;Q1;2020-07-11
5779;5779;1271;919;4172;8129-GMVGI;Female;58;Yes;San Bruno;California;20,049999237060547;Two Year;Credit Card;4;0;Stayed;59;;5172;1;0;0;None;0;0;0;0;0;2020-06-21;6;Q2;
5780;5780;1270;1469;6257;8132-YPVBX;Female;28;No;Salinas;California;85,949996948242188;Month-to-Month;Credit Card;5;0;Stayed;80;;3291;1;0;1;Fiber Optic;0;1;1;0;0;2020-06-20;6;Q2;
5781;5781;1190;768;1001;8133-ANHHJ;Female;77;No;Ventura;California;103;One Year;Bank Withdrawal;4;0;Stayed;75;;5023;1;1;1;Fiber Optic;0;1;1;1;1;2020-04-01;4;Q2;
5782;5782;1216;1411;2883;8138-EALND;Male;35;No;Laguna Hills;California;19,75;Month-to-Month;Credit Card;5;0;Stayed;29;;4123;1;0;0;None;0;0;0;0;0;2020-04-27;4;Q2;
5783;5783;1272;448;5121;8143-ETQTI;Female;24;Yes;Bakersfield;California;19,649999618530273;Two Year;Credit Card;4;0;Stayed;78;;4896;1;0;0;None;0;0;0;0;0;2020-06-22;6;Q2;
5784;5784;1190;1303;5639;8144-DGHXP;Female;46;No;Gridley;California;80,599998474121094;Two Year;Bank Withdrawal;4;0;Stayed;53;;4231;1;0;1;DSL;1;1;1;1;1;2020-04-01;4;Q2;
5785;5785;1195;139;3199;8146-QQKZH;Female;25;Yes;El Sobrante;California;81,849998474121094;Two Year;Bank Withdrawal;4;0;Stayed;78;;4090;1;0;1;DSL;1;1;1;1;1;2020-04-06;4;Q2;
5786;5786;1132;1624;4862;8148-BPLZQ;Male;34;No;Jacumba;California;49,799999237060547;Month-to-Month;Bank Withdrawal;4;0;Stayed;47;;2711;1;0;1;Cable;0;0;0;0;0;2020-02-03;2;Q1;
5787;5787;1111;1203;4387;8148-NLEGT;Female;47;Yes;Pinecrest;California;22,950000762939453;Two Year;Bank Withdrawal;5;0;Stayed;24;;4650;1;1;0;None;0;0;0;0;0;2020-01-13;1;Q1;
5788;5788;1147;195;6911;8148-WOCMK;Male;54;Yes;Castaic;California;19,600000381469727;Two Year;Credit Card;5;0;Stayed;67;;3214;1;0;0;None;0;0;0;0;0;2020-02-18;2;Q1;
5789;5789;1221;400;5783;8149-AIQCG;Male;43;No;Redondo Beach;California;73,150001525878906;Month-to-Month;Credit Card;5;0;Stayed;62;;3271;1;1;1;Fiber Optic;0;0;0;0;0;2020-05-02;5;Q2;
5790;5790;1189;726;1774;8149-RSOUN;Female;49;No;Dorris;California;93,849998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;78;Competitor;3014;1;1;1;Fiber Optic;1;1;1;0;0;2020-03-31;3;Q1;2020-07-22
5791;5791;1321;1278;4268;8150-QUDFX;Male;27;No;Rohnert Park;California;19,850000381469727;Month-to-Month;Credit Card;3;0;Joined;64;;3300;1;0;0;None;0;0;0;0;0;2020-08-10;8;Q3;
5792;5792;1150;364;632;8152-UOBNY;Female;66;No;Mineral;California;106,80000305175781;One Year;Bank Withdrawal;3;0;Stayed;59;;5746;1;1;1;Fiber Optic;1;1;0;0;0;2020-02-21;2;Q1;
5793;5793;1146;454;5149;8152-VETUR;Female;26;Yes;Bishop;California;97,699996948242188;Two Year;Credit Card;5;0;Stayed;75;;5406;1;1;1;Fiber Optic;1;1;1;0;0;2020-02-17;2;Q1;
5794;5794;1240;1329;2521;8155-IBNHG;Female;55;Yes;San Diego;California;75,400001525878906;Month-to-Month;Credit Card;3;1;Churned;74;Attitude;2325;1;1;1;Fiber Optic;0;0;0;0;0;2020-05-21;5;Q2;2020-07-02
5795;5795;1187;857;3625;8158-WPEZG;Male;20;No;Los Angeles;California;35,650001525878906;Month-to-Month;Bank Withdrawal;4;0;Stayed;61;;4986;0;0;1;DSL;0;0;0;0;0;2020-03-29;3;Q1;
5796;5796;1100;1403;3905;8160-HOWOX;Female;30;No;San Bernardino;California;66,849998474121094;Month-to-Month;Bank Withdrawal;4;0;Stayed;43;;4858;1;0;1;DSL;1;1;1;0;0;2020-01-02;1;Q1;
5797;5797;1143;1450;5141;8161-QYMTT;Male;55;No;Santa Maria;California;94,099998474121094;Month-to-Month;Bank Withdrawal;5;0;Stayed;22;;5259;1;1;1;Fiber Optic;1;1;1;0;0;2020-02-14;2;Q1;
5798;5798;1169;987;6676;8164-OCKUJ;Female;45;Yes;Magalia;California;20,600000381469727;Two Year;Credit Card;5;0;Stayed;55;;6325;1;0;0;None;0;0;0;0;0;2020-03-11;3;Q1;
5799;5799;1243;1;5739;8165-CBKXO;Male;35;Yes;Los Angeles;California;56,75;Two Year;Credit Card;3;0;Stayed;46;;5748;0;0;1;Cable;1;1;1;0;1;2020-05-24;5;Q2;
5800;5800;1223;584;3169;8165-ZJRNM;Female;62;Yes;Pittsburg;California;23,75;Two Year;Bank Withdrawal;5;0;Stayed;67;;4923;1;1;0;None;0;0;0;0;0;2020-05-04;5;Q2;
5801;5801;1237;586;735;8166-ORCHU;Male;73;Yes;Oakland;California;93,550003051757813;One Year;Bank Withdrawal;4;0;Stayed;21;;4414;1;0;1;Fiber Optic;0;1;0;1;0;2020-05-18;5;Q2;
5802;5802;1124;267;307;8166-ZZTFS;Female;74;Yes;Roseville;California;80,550003051757813;Two Year;Bank Withdrawal;3;1;Churned;94;Attitude;4400;1;1;1;Cable;1;1;0;0;1;2020-01-26;1;Q1;2020-07-28
5803;5803;1332;1356;2660;8167-GJLRN;Male;19;No;La Crescenta;California;30,399999618530273;Month-to-Month;Bank Withdrawal;4;0;Joined;55;;3108;0;0;1;DSL;0;0;0;0;0;2020-08-21;8;Q3;
5804;5804;1165;855;1155;8168-UQWWF;Female;48;No;Los Angeles;California;97,849998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;70;Competitor;5674;1;1;1;Cable;1;1;1;0;1;2020-03-07;3;Q1;2020-07-02
5805;5805;1154;777;1017;8169-SAEJD;Male;79;Yes;Lancaster;California;56,549999237060547;Two Year;Credit Card;3;0;Stayed;28;;4162;0;0;1;DSL;1;1;1;1;0;2020-02-25;2;Q1;
5806;5806;1117;1309;4625;8173-RXAYP;Female;51;Yes;Mcarthur;California;19,700000762939453;Two Year;Credit Card;4;0;Stayed;42;;4642;1;0;0;None;0;0;0;0;0;2020-01-19;1;Q1;
5807;5807;1279;548;6096;8174-LNWMW;Female;52;No;Tustin;California;20,899999618530273;Two Year;Credit Card;5;0;Stayed;46;;5581;1;0;0;None;0;0;0;0;0;2020-06-29;6;Q2;
5808;5808;1231;1003;4752;8174-TBVCF;Female;30;Yes;Stanton;California;94,800003051757813;Two Year;Credit Card;3;0;Stayed;71;;5072;1;1;1;DSL;1;1;1;1;1;2020-05-12;5;Q2;
5809;5809;1224;1057;1645;8178-EYZUO;Male;48;No;San Francisco;California;93,699996948242188;Month-to-Month;Bank Withdrawal;1;1;Churned;70;Price;3378;1;1;1;Fiber Optic;0;1;1;1;0;2020-05-05;5;Q2;2020-09-04
5810;5810;1315;1612;5715;8180-AKMJV;Female;27;No;Litchfield;California;44,549999237060547;Month-to-Month;Credit Card;5;0;Joined;45;;5825;1;0;1;Cable;0;0;0;0;0;2020-08-04;8;Q3;
5811;5811;1104;751;2735;8181-YHCMF;Female;44;Yes;La Mesa;California;60,299999237060547;Two Year;Credit Card;4;0;Stayed;24;;4864;0;0;1;DSL;1;1;1;0;1;2020-01-06;1;Q1;
5812;5812;1149;220;1590;8182-BJDSI;Female;56;No;Santa Ana;California;89,949996948242188;Month-to-Month;Bank Withdrawal;1;1;Churned;90;Attitude;2468;1;1;1;Fiber Optic;0;1;1;0;0;2020-02-20;2;Q1;2020-07-14
5813;5813;1220;6;2469;8182-PNAGI;Male;50;No;Pico Rivera;California;50,25;Month-to-Month;Bank Withdrawal;1;1;Churned;67;Price;3624;1;0;1;DSL;0;0;0;0;0;2020-05-01;5;Q2;2020-07-11
5814;5814;1260;104;1528;8183-ONMXC;Female;41;No;San Diego;California;80,75;Month-to-Month;Bank Withdrawal;3;1;Churned;87;Competitor;2176;1;0;1;Fiber Optic;0;1;1;0;0;2020-06-10;6;Q2;2020-07-28
5815;5815;1181;323;3075;8184-WMOFI;Male;47;Yes;Fresno;California;71,400001525878906;One Year;Credit Card;3;0;Stayed;56;;5327;1;0;1;DSL;0;1;1;1;1;2020-03-23;3;Q1;
5816;5816;1107;91;1809;8185-UPYBR;Male;33;Yes;Hermosa Beach;California;75,5;Month-to-Month;Bank Withdrawal;1;1;Churned;88;Dissatisfaction;5838;1;1;1;Fiber Optic;0;0;0;0;0;2020-01-09;1;Q1;2020-07-31
5817;5817;1202;79;4525;8189-DUKMV;Female;52;Yes;Rancho Cordova;California;20,5;One Year;Bank Withdrawal;5;0;Stayed;80;;3233;1;0;0;None;0;0;0;0;0;2020-04-13;4;Q2;
5818;5818;1199;282;3594;8189-HBVRW;Female;50;No;Los Angeles;California;90,800003051757813;Month-to-Month;Bank Withdrawal;3;0;Stayed;20;;5249;1;1;1;Fiber Optic;0;0;0;1;1;2020-04-10;4;Q2;
5819;5819;1207;686;876;8189-XRIKE;Female;80;No;Newark;California;90,949996948242188;Two Year;Bank Withdrawal;4;0;Stayed;52;;5936;1;0;1;Fiber Optic;1;1;0;0;0;2020-04-18;4;Q2;
5820;5820;1160;1111;5663;8190-ZTQFB;Male;50;No;Bieber;California;51,349998474121094;One Year;Bank Withdrawal;5;0;Stayed;59;;5622;0;0;1;Cable;1;1;1;0;1;2020-03-02;3;Q1;
5821;5821;1223;623;2547;8191-XWSZG;Female;57;No;Los Angeles;California;20,649999618530273;One Year;Mailed Check;4;0;Stayed;35;;5186;1;0;0;None;0;0;0;0;0;2020-05-04;5;Q2;
5822;5822;1107;1408;5003;8194-PEEBY;Female;38;Yes;Irvine;California;19,899999618530273;One Year;Credit Card;4;0;Stayed;68;;4158;1;0;0;None;0;0;0;0;0;2020-01-09;1;Q1;
5823;5823;1133;1433;4013;8197-BFWVU;Female;62;Yes;Lake Isabella;California;93,25;Two Year;Bank Withdrawal;3;0;Stayed;28;;5197;1;1;1;Cable;1;1;1;1;1;2020-02-04;2;Q1;
